ball_id,match_id,innings_index,over,ball_in_over,ball_number,ball_index,batting_team,batsman,bowler,event_type,event_token,result_raw,is_wicket,is_boundary,bat_runs,extras_runs,innings_runs,innings_wickets,innings_overs,crr,target_runs,runs_remaining,balls_remaining,rrr,phase
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,1,27.1,161,IND,Dhoni,Dilshan,run,1,1 run,false,false,1,0,126,3,26.17,4.82,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,2,27.2,162,IND,Gambhir,Dilshan,dot,•,no run,false,false,0,0,126,3,26.33,4.78,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,3,27.3,163,IND,Gambhir,Dilshan,dot,•,no run,false,false,0,0,126,3,26.5,4.75,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,4,27.4,164,IND,Gambhir,Dilshan,run,2,2 runs,false,false,2,0,128,3,26.67,4.8,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,5,27.5,165,IND,Gambhir,Dilshan,boundary,4,FOUR runs,false,true,4,0,132,3,26.83,4.92,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:27.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,27,6,27.6,166,IND,Gambhir,Dilshan,run,1,1 run,false,false,1,0,133,3,27.0,4.93,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,1,28.1,167,IND,Gambhir,Murali,dot,•,no run,false,false,0,0,133,3,27.17,4.9,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,2,28.2,168,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,134,3,27.33,4.9,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,3,28.3,169,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,135,3,27.5,4.91,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,4,28.4,170,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,136,3,27.67,4.92,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,5,28.5,171,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,136,3,27.83,4.89,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:28.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,28,6,28.6,172,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,137,3,28.0,4.89,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,1,29.1,173,IND,Dhoni,Perera,run,2,2 runs,false,false,2,0,139,3,28.17,4.93,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,2,29.2,174,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,140,3,28.33,4.94,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,3,29.3,175,IND,Gambhir,Perera,dot,•,no run,false,false,0,0,140,3,28.5,4.91,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,4,29.4,176,IND,Gambhir,Perera,dot,•,no run,false,false,0,0,140,3,28.67,4.88,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,5,29.5,177,IND,Gambhir,Perera,extra,1lb,1 leg bye,false,false,0,1,141,3,28.83,4.89,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:29.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,29,6,29.6,178,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,142,3,29.0,4.9,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,1,30.1,179,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,142,3,29.17,4.87,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,2,30.2,180,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,142,3,29.33,4.84,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,3,30.3,181,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,143,3,29.5,4.85,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,4,30.4,182,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,144,3,29.67,4.85,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,5,30.5,183,IND,Dhoni,Murali,boundary,4,FOUR runs,false,true,4,0,148,3,29.83,4.96,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:30.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,30,6,30.6,184,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,148,3,30.0,4.93,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,1,31.1,185,IND,Gambhir,Perera,run,1,1 run,false,false,1,0,149,3,30.17,4.94,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,2,31.2,186,IND,Dhoni,Perera,boundary,4,FOUR runs,false,true,4,0,153,3,30.33,5.04,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,3,31.3,187,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,154,3,30.5,5.05,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,4,31.4,188,IND,Gambhir,Perera,run,1,1 run,false,false,1,0,155,3,30.67,5.05,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,5,31.5,189,IND,Dhoni,Perera,dot,•,no run,false,false,0,0,155,3,30.83,5.03,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:31.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,31,6,31.6,190,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,156,3,31.0,5.03,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,1,32.1,191,IND,Dhoni,Kulasekara,dot,•,no run,false,false,0,0,156,3,31.17,5.01,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,2,32.2,192,IND,Dhoni,Kulasekara,run,2,2 runs,false,false,2,0,158,3,31.33,5.04,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,3,32.3,193,IND,Dhoni,Kulasekara,run,1,1 run,false,false,1,0,159,3,31.5,5.05,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,4,32.4,194,IND,Gambhir,Kulasekara,run,1,1 run,false,false,1,0,160,3,31.67,5.05,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,5,32.5,195,IND,Dhoni,Kulasekara,run,1,1 run,false,false,1,0,161,3,31.83,5.06,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:32.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,32,6,32.6,196,IND,Gambhir,Kulasekara,dot,•,no run,false,false,0,0,161,3,32.0,5.03,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,1,33.1,197,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,162,3,32.17,5.04,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,2,33.2,198,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,162,3,32.33,5.01,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,3,33.3,199,IND,Gambhir,Randiv,run,2,2 runs,false,false,2,0,164,3,32.5,5.05,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,4,33.4,200,IND,Gambhir,Randiv,run,1,1 run,false,false,1,0,165,3,32.67,5.05,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,5,33.5,201,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,165,3,32.83,5.03,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:33.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,33,6,33.6,202,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,166,3,33.0,5.03,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,1,34.1,203,IND,Dhoni,Kulasekara,run,1,1 run,false,false,1,0,167,3,33.17,5.04,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,2,34.2,204,IND,Gambhir,Kulasekara,extra,1lb,1 leg bye,false,false,0,1,168,3,33.33,5.04,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,3,34.3,205,IND,Dhoni,Kulasekara,run,1,1 run,false,false,1,0,169,3,33.5,5.04,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,4,34.4,206,IND,Gambhir,Kulasekara,boundary,4,FOUR runs,false,true,4,0,173,3,33.67,5.14,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,5,34.5,207,IND,Gambhir,Kulasekara,dot,•,no run,false,false,0,0,173,3,33.83,5.11,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:34.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,34,6,34.6,208,IND,Gambhir,Kulasekara,run,1,1 run,false,false,1,0,174,3,34.0,5.12,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,1,35.1,209,IND,Gambhir,Randiv,run,1,1 run,false,false,1,0,175,3,34.17,5.12,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,2,35.2,210,IND,Dhoni,Randiv,boundary,4,FOUR runs,false,true,4,0,179,3,34.33,5.21,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,3,35.3,211,IND,Dhoni,Randiv,run,2,2 runs,false,false,2,0,181,3,34.5,5.25,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,4,35.4,212,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,182,3,34.67,5.25,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,5,35.5,213,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,182,3,34.83,5.22,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:35.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,35,6,35.6,214,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,182,3,35.0,5.2,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,1,36.1,215,IND,Dhoni,Malinga,run,2,2 runs,false,false,2,0,184,3,35.17,5.23,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,2,36.2,216,IND,Dhoni,Malinga,run,2,2 runs,false,false,2,0,186,3,35.33,5.26,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,3,36.3,217,IND,Dhoni,Malinga,dot,•,no run,false,false,0,0,186,3,35.5,5.24,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,4,36.4,218,IND,Dhoni,Malinga,dot,•,no run,false,false,0,0,186,3,35.67,5.21,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,5,36.5,219,IND,Dhoni,Malinga,run,1,1 run,false,false,1,0,187,3,35.83,5.22,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:36.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,36,6,36.6,220,IND,Gambhir,Malinga,dot,•,no run,false,false,0,0,187,3,36.0,5.19,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,1,37.1,221,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,187,3,36.17,5.17,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,2,37.2,222,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,187,3,36.33,5.15,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,3,37.3,223,IND,Dhoni,Murali,run,2,2 runs,false,false,2,0,189,3,36.5,5.18,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,4,37.4,224,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,190,3,36.67,5.18,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,5,37.5,225,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,191,3,36.83,5.19,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:37.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,37,6,37.6,226,IND,Dhoni,Murali,boundary,4,FOUR runs,false,true,4,0,195,3,37.0,5.27,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,1,38.1,227,IND,Gambhir,Malinga,run,1,1 run,false,false,1,0,196,3,37.17,5.27,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,2,38.2,228,IND,Dhoni,Malinga,run,1,1 run,false,false,1,0,197,3,37.33,5.28,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,3,38.3,229,IND,Gambhir,Malinga,dot,•,no run,false,false,0,0,197,3,37.5,5.25,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,4,38.4,230,IND,Gambhir,Malinga,run,1,1 run,false,false,1,0,198,3,37.67,5.26,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,5,38.5,231,IND,Dhoni,Malinga,run,1,1 run,false,false,1,0,199,3,37.83,5.26,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,6,38.6,232,IND,Gambhir,Malinga,extra,1w,1 wide,false,false,0,1,200,3,37.83,5.29,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:38.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,38,6,38.6,233,IND,Gambhir,Malinga,run,1,1 run,false,false,1,0,201,3,38.0,5.29,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,1,39.1,234,IND,Gambhir,Murali,run,1,1 run,false,false,1,0,202,3,38.17,5.29,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,2,39.2,235,IND,Dhoni,Murali,run,2,2 runs,false,false,2,0,204,3,38.33,5.32,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,3,39.3,236,IND,Dhoni,Murali,extra,1w,1 wide,false,false,0,1,205,3,38.33,5.35,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,3,39.3,237,IND,Dhoni,Murali,boundary,4,FOUR runs,false,true,4,0,209,3,38.5,5.43,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,4,39.4,238,IND,Dhoni,Murali,dot,•,no run,false,false,0,0,209,3,38.67,5.41,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,5,39.5,239,IND,Dhoni,Murali,run,1,1 run,false,false,1,0,210,3,38.83,5.41,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:39.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,39,6,39.6,240,IND,Gambhir,Murali,run,2,2 runs,false,false,2,0,212,3,39.0,5.44,,,,,middle
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,1,40.1,241,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,212,3,39.17,5.41,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,2,40.2,242,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,213,3,39.33,5.42,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,3,40.3,243,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,213,3,39.5,5.39,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,4,40.4,244,IND,Gambhir,Randiv,dot,•,no run,false,false,0,0,213,3,39.67,5.37,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,5,40.5,245,IND,Gambhir,Randiv,run,1,1 run,false,false,1,0,214,3,39.83,5.37,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:40.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,40,6,40.6,246,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,214,3,40.0,5.35,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,1,41.1,247,IND,Gambhir,Perera,dot,•,no run,false,false,0,0,214,3,40.17,5.33,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,2,41.2,248,IND,Gambhir,Perera,wicket,W,OUT,true,false,0,0,214,4,40.33,5.31,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,3,41.3,249,IND,Yuvraj,Perera,dot,•,no run,false,false,0,0,214,4,40.5,5.28,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,4,41.4,250,IND,Yuvraj,Perera,dot,•,no run,false,false,0,0,214,4,40.67,5.26,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,5,41.5,251,IND,Yuvraj,Perera,dot,•,no run,false,false,0,0,214,4,40.83,5.24,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:41.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,41,6,41.6,252,IND,Yuvraj,Perera,boundary,4,FOUR runs,false,true,4,0,218,4,41.0,5.32,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,1,42.1,253,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,218,4,41.17,5.3,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,2,42.2,254,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,219,4,41.33,5.3,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,3,42.3,255,IND,Yuvraj,Randiv,run,1,1 run,false,false,1,0,220,4,41.5,5.3,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,4,42.4,256,IND,Dhoni,Randiv,dot,•,no run,false,false,0,0,220,4,41.67,5.28,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,5,42.5,257,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,221,4,41.83,5.28,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:42.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,42,6,42.6,258,IND,Yuvraj,Randiv,extra,2lb,2 leg byes,false,false,0,2,223,4,42.0,5.31,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,1,43.1,259,IND,Dhoni,Perera,boundary,6,SIX runs,false,true,6,0,229,4,42.17,5.43,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,2,43.2,260,IND,Dhoni,Perera,run,1,1 run,false,false,1,0,230,4,42.33,5.43,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,3,43.3,261,IND,Yuvraj,Perera,run,1,1 run,false,false,1,0,231,4,42.5,5.44,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,4,43.4,262,IND,Dhoni,Perera,dot,•,no run,false,false,0,0,231,4,42.67,5.41,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,5,43.5,263,IND,Dhoni,Perera,dot,•,no run,false,false,0,0,231,4,42.83,5.39,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:43.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,43,6,43.6,264,IND,Dhoni,Perera,dot,•,no run,false,false,0,0,231,4,43.0,5.37,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,1,44.1,265,IND,Yuvraj,Randiv,run,1,1 run,false,false,1,0,232,4,43.17,5.37,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,2,44.2,266,IND,Dhoni,Randiv,run,1,1 run,false,false,1,0,233,4,43.33,5.38,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,3,44.3,267,IND,Yuvraj,Randiv,dot,•,no run,false,false,0,0,233,4,43.5,5.36,,,,,death
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:44.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,44,4,44.4,268,IND,Yuvraj,Randiv,run,1,1 run,false,false,1,0,234,4,43.67,5.36,,,,,death
